Labware Extractor,Labware Field,Labware Field Description,UniqueKey,ForeignKey,DataType,ReferenceTableIndicator,RawTable,CleansedTable,RawColumnName,CleansedColumnName,TransformTag,CustomTransform,Lookup
BATCH_COMPONENT,clamp_high,,,,STRING,,raw.labware_batch_component,cleansed.labware_batch_component,clamp_high,higherLimitDisplayvalue,,,
BATCH_COMPONENT,std_reag_template,,,,STRING,,raw.labware_batch_component,cleansed.labware_batch_component,std_reag_template,stdReagTemplate,,,
BATCH_COMPONENT,has_attributes,,,,STRING,,raw.labware_batch_component,cleansed.labware_batch_component,has_attributes,hasAttributes,,,
BATCH_COMPONENT,format_calculation,,,,STRING,,raw.labware_batch_component,cleansed.labware_batch_component,format_calculation,formatCalculation,,,
BATCH_COMPONENT,displayed,,,,STRING,,raw.labware_batch_component,cleansed.labware_batch_component,displayed,displayed,,,
BATCH_COMPONENT,version_files,,,,STRING,,raw.labware_batch_component,cleansed.labware_batch_component,version_files,versionFiles,,,
BATCH_COMPONENT,step,,,,STRING,,raw.labware_batch_component,cleansed.labware_batch_component,step,step,,,
BATCH_HDR_TEMPLATE,name,,Y,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,name,name,trimcoalesce,,
BATCH_HDR_TEMPLATE,version,,Y,,BIGINT,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,version,version,trimcoalesce,,
BATCH_HDR_TEMPLATE,description,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,description,description,,,
BATCH_HDR_TEMPLATE,changed_on,,,,DATE,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,changed_on,changedOn,,,
BATCH_HDR_TEMPLATE,changed_by,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,changed_by,changedBy,,,
BATCH_HDR_TEMPLATE,ext_link,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,ext_link,extLink,,,
BATCH_HDR_TEMPLATE,group_name,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,group_name,groupName,,,
BATCH_HDR_TEMPLATE,removed,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,removed,removed,flag-TorF-yes-no,,
BATCH_HDR_TEMPLATE,name_prefix,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,name_prefix,namePrefix,,,
BATCH_HDR_TEMPLATE,id_config,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,id_config,keyFeildConfigurationCalc,,,
BATCH_HDR_TEMPLATE,global_flag,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,global_flag,globalFlag,flag-TorF-yes-no,,
BATCH_HDR_TEMPLATE,batch_protocol,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,batch_protocol,batchProtocol,,,
BATCH_HDR_TEMPLATE,assign_to_objects,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,assign_to_objects,assignToObjects,flag-TorF-yes-no,,
BATCH_HDR_TEMPLATE,analysis_link_field,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,analysis_link_field,analysisLinkField,,,
BATCH_HDR_TEMPLATE,analysis_link_key,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,analysis_link_key,analysisLinkKey,,,
BATCH_HDR_TEMPLATE,change_link_key,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,change_link_key,changeLinkKey,flag-TorF-yes-no,,
BATCH_HDR_TEMPLATE,folder_tag,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,folder_tag,folderTag,,,
BATCH_HDR_TEMPLATE,required_num,,,,BIGINT,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,required_num,requiredNum,,,
BATCH_HDR_TEMPLATE,maximum_num,,,,BIGINT,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,maximum_num,maximumNum,,,
BATCH_HDR_TEMPLATE,refresh_interval,,,,BIGINT,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,refresh_interval,refreshInterval,,,
BATCH_HDR_TEMPLATE,add_if_batched,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,add_if_batched,addIfBatched,,,
BATCH_HDR_TEMPLATE,batch_report,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,batch_report,batchReport,,,
BATCH_HDR_TEMPLATE,object_class,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,object_class,objectClass,,,
BATCH_HDR_TEMPLATE,scan_field,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,scan_field,scanField,,,
BATCH_HDR_TEMPLATE,batch_type,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,batch_type,batchType,,,
BATCH_HDR_TEMPLATE,edit_test_temp,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,edit_test_temp,editTestTemp,,,
BATCH_HDR_TEMPLATE,edit_sample_temp,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,edit_sample_temp,editSampleTemp,,,
BATCH_HDR_TEMPLATE,chart_group,,,,STRING,,raw.labware_batch_hdr_template,cleansed.labware_batch_hdr_template,chart_group,chartGroup,,,
BATCH_LINK,name,,Y,,STRING,,raw.labware_batch_link,cleansed.labware_batch_link,name,name,trimcoalesce,,
BATCH_LINK,changed_by,,,,STRING,,raw.labware_batch_link,cleansed.labware_batch_link,changed_by,changedBy,,,
BATCH_LINK,changed_on,,,,DATE,,raw.labware_batch_link,cleansed.labware_batch_link,changed_on,changedOn,,,
BATCH_LINK,removed,,,,STRING,,raw.labware_batch_link,cleansed.labware_batch_link,removed,removed,flag-TorF-yes-no,,
BATCH_LINK,description,,,,STRING,,raw.labware_batch_link,cleansed.labware_batch_link,description,description,,,
BATCH_LINK,group_name,,,,STRING,,raw.labware_batch_link,cleansed.labware_batch_link,group_name,groupName,,,
BATCH_LINK,ext_link,,,,STRING,,raw.labware_batch_link,cleansed.labware_batch_link,ext_link,extLink,,,
BATCH_RESULT,result_number,,Y,,BIGINT,,raw.labware_batch_result,cleansed.labware_batch_result,result_number,resultNumber,trimcoalesce,,
BATCH_RESULT,batch,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,batch,batch,,,
BATCH_RESULT,name,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,name,name,,,
BATCH_RESULT,replicate_count,,,,BIGINT,,raw.labware_batch_result,cleansed.labware_batch_result,replicate_count,replicateCount,,,
BATCH_RESULT,order_number,,,,BIGINT,,raw.labware_batch_result,cleansed.labware_batch_result,order_number,orderNumber,,,
BATCH_RESULT,result_type,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,result_type,resultType,,,
BATCH_RESULT,units,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,units,units,,,
BATCH_RESULT,minimum,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,minimum,lowerLimitValue,,,
BATCH_RESULT,maximum,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,maximum,maximum,,,
BATCH_RESULT,allow_out,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,allow_out,allowoutOfRange,flag-TorF-yes-no,,
BATCH_RESULT,formatted_entry,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,formatted_entry,formattedEntry,,,
BATCH_RESULT,entry,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,entry,entry,,,
BATCH_RESULT,numeric_entry,,,,"DECIMAL(22,10)",,raw.labware_batch_result,cleansed.labware_batch_result,numeric_entry,numericEntry,,,
BATCH_RESULT,places,,,,BIGINT,,raw.labware_batch_result,cleansed.labware_batch_result,places,places,,,
BATCH_RESULT,status,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,status,status,,,
BATCH_RESULT,old_status,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,old_status,oldStatus,,,
BATCH_RESULT,entered_on,,,,DATE,,raw.labware_batch_result,cleansed.labware_batch_result,entered_on,enteredOn,,,
BATCH_RESULT,entered_by,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,entered_by,enteredBy,,,
BATCH_RESULT,uses_codes,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,uses_codes,usesCodes,,,
BATCH_RESULT,auto_calc,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,auto_calc,autoCalc,flag-TorF-yes-no,,
BATCH_RESULT,list_key,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,list_key,listKey,,,
BATCH_RESULT,allow_cancel,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,allow_cancel,allowCancel,flag-TorF-yes-no,,
BATCH_RESULT,in_spec,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,in_spec,inSpec,,,
BATCH_RESULT,reportable,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,reportable,reportable,flag-TorF-yes-no,,
BATCH_RESULT,optional,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,optional,optional,,,
BATCH_RESULT,code_entered,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,code_entered,codeEntered,,,
BATCH_RESULT,round,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,round,round,,,
BATCH_RESULT,date_reviewed,,,,DATE,,raw.labware_batch_result,cleansed.labware_batch_result,date_reviewed,dateReviewed,,,
BATCH_RESULT,reviewer,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,reviewer,reviewer,,,
BATCH_RESULT,changed_on,,,,DATE,,raw.labware_batch_result,cleansed.labware_batch_result,changed_on,changedOn,,,
BATCH_RESULT,std_reag_sample,,,,BIGINT,,raw.labware_batch_result,cleansed.labware_batch_result,std_reag_sample,stdReagSample,,,
BATCH_RESULT,displayed,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,displayed,displayed,,,
BATCH_RESULT,entry_type,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,entry_type,entryType,,,
BATCH_RESULT,entry_qualifier,,,,STRING,,raw.labware_batch_result,cleansed.labware_batch_result,entry_qualifier,resultprifix,,,
BATCH_STANDARD,batch_protocol,,Y,,STRING,,raw.labware_batch_standard,cleansed.labware_batch_standard,batch_protocol,batchProtocol,trimcoalesce,,
BATCH_STANDARD,order_number,,Y,,BIGINT,,raw.labware_batch_standard,cleansed.labware_batch_standard,order_number,orderNumber,trimcoalesce,,
BATCH_STANDARD,standard,,,,STRING,,raw.labware_batch_standard,cleansed.labware_batch_standard,standard,standard,,,
BATCH_STANDARD,position,,,,BIGINT,,raw.labware_batch_standard,cleansed.labware_batch_standard,position,position,,,
BATCH_STANDARD,starting_pos,,,,BIGINT,,raw.labware_batch_standard,cleansed.labware_batch_standard,starting_pos,startingPos,,,
BATCH_STANDARD,repeat_interval,,,,BIGINT,,raw.labware_batch_standard,cleansed.labware_batch_standard,repeat_interval,repeatInterval,,,
BATCH_STANDARD,repeating_std,,,,STRING,,raw.labware_batch_standard,cleansed.labware_batch_standard,repeating_std,repeatingStd,flag-TorF-yes-no,,
BATCH_STANDARD,standard_reagent,,,,STRING,,raw.labware_batch_standard,cleansed.labware_batch_standard,standard_reagent,standardReagent,,,
BATCH_STANDARD,standard_reag_tmpl,,,,STRING,,raw.labware_batch_standard,cleansed.labware_batch_standard,standard_reag_tmpl,standardReagTmpl,,,
BATCH_STANDARD,concentration,,,,STRING,,raw.labware_batch_standard,cleansed.labware_batch_standard,concentration,concentration,,,
CATALOGUE,name,,Y,,STRING,,raw.labware_catalogue,cleansed.labware_catalogue,name,name,trimcoalesce,,
CATALOGUE,version,,Y,,BIGINT,,raw.labware_catalogue,cleansed.labware_catalogue,version,version,trimcoalesce,,
CATALOGUE,changed_by,,,,STRING,,raw.labware_catalogue,cleansed.labware_catalogue,changed_by,changedBy,,,
CATALOGUE,changed_on,,,,DATE,,raw.labware_catalogue,cleansed.labware_catalogue,changed_on,changedOn,,,
CATALOGUE,removed,,,,STRING,,raw.labware_catalogue,cleansed.labware_catalogue,removed,removed,flag-TorF-yes-no,,
CATALOGUE,description,,,,STRING,,raw.labware_catalogue,cleansed.labware_catalogue,description,description,,,
CATALOGUE,group_name,,,,STRING,,raw.labware_catalogue,cleansed.labware_catalogue,group_name,groupName,,,
CATALOGUE,ext_link,,,,STRING,,raw.labware_catalogue,cleansed.labware_catalogue,ext_link,extLink,,,
CATALOGUE,effective_date,,,,DATE,,raw.labware_catalogue,cleansed.labware_catalogue,effective_date,effectiveDate,,,
CATALOGUE,approved,,,,STRING,,raw.labware_catalogue,cleansed.labware_catalogue,approved,approved,,,
CATALOGUE,approval_group,,,,STRING,,raw.labware_catalogue,cleansed.labware_catalogue,approval_group,approvalGroup,,,
CATALOGUE,ready_for_approval,,,,STRING,,raw.labware_catalogue,cleansed.labware_catalogue,ready_for_approval,readyForApproval,,,
CATALOGUE,approval_id,,,,BIGINT,,raw.labware_catalogue,cleansed.labware_catalogue,approval_id,approvalId,,,
CATALOGUE,active_flag,,,,STRING,,raw.labware_catalogue,cleansed.labware_catalogue,active_flag,activeFlag,flag-TorF-yes-no,,
CATALOGUE,catalogue_currency,,,,STRING,,raw.labware_catalogue,cleansed.labware_catalogue,catalogue_currency,catalogueCurrency,,,
CATALOGUE,search_template,,,,STRING,,raw.labware_catalogue,cleansed.labware_catalogue,search_template,searchTemplate,,,
CATALOGUE,default_tax_group,,,,STRING,,raw.labware_catalogue,cleansed.labware_catalogue,default_tax_group,defaultTaxGroup,,,
CATALOGUE,quant_price_is_disc,,,,STRING,,raw.labware_catalogue,cleansed.labware_catalogue,quant_price_is_disc,quantPriceIsDisc,,,
CATALOGUE,report_format,,,,STRING,,raw.labware_catalogue,cleansed.labware_catalogue,report_format,reportFormat,,,
CATALOGUE,cost_item_discount,,,,BIGINT,,raw.labware_catalogue,cleansed.labware_catalogue,cost_item_discount,costItemDiscount,,,
CATALOGUE_ITEM,catalogue,,Y,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,catalogue,catalogue,trimcoalesce,,
CATALOGUE_ITEM,version,,Y,,BIGINT,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,version,version,trimcoalesce,,
CATALOGUE_ITEM,cost_item_no,,Y,,BIGINT,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,cost_item_no,costItemNo,trimcoalesce,,
CATALOGUE_ITEM,item_code,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,item_code,itemCode,,,
CATALOGUE_ITEM,description,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,description,description,,,
CATALOGUE_ITEM,list_price,,,,"DECIMAL(22,10)",,raw.labware_catalogue_item,cleansed.labware_catalogue_item,list_price,listPrice,,,
CATALOGUE_ITEM,quantity_1,,,,BIGINT,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,quantity_1,quantity1,,,
CATALOGUE_ITEM,quantity_1_price,,,,"DECIMAL(22,10)",,raw.labware_catalogue_item,cleansed.labware_catalogue_item,quantity_1_price,quantity1Price,,,
CATALOGUE_ITEM,quantity_2,,,,BIGINT,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,quantity_2,quantity2,,,
CATALOGUE_ITEM,quantity_2_price,,,,"DECIMAL(22,10)",,raw.labware_catalogue_item,cleansed.labware_catalogue_item,quantity_2_price,quantity2Price,,,
CATALOGUE_ITEM,quantity_3,,,,BIGINT,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,quantity_3,quantity3,,,
CATALOGUE_ITEM,quantity_3_price,,,,"DECIMAL(22,10)",,raw.labware_catalogue_item,cleansed.labware_catalogue_item,quantity_3_price,quantity3Price,,,
CATALOGUE_ITEM,cumulative,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,cumulative,cumulative,,,
CATALOGUE_ITEM,catalogue_item_no,,,,BIGINT,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,catalogue_item_no,catalogueItemNo,,,
CATALOGUE_ITEM,tax_group,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,tax_group,taxGroup,,,
CATALOGUE_ITEM,discountable,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,discountable,discountable,flag-TorF-yes-no,,
CATALOGUE_ITEM,labor_cost,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,labor_cost,laborCost,,,
CATALOGUE_ITEM,material_cost,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,material_cost,materialCost,,,
CATALOGUE_ITEM,other_cost,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,other_cost,otherCost,,,
CATALOGUE_ITEM,swc_test_minutes,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,swc_test_minutes,swcTestMinutes,,,
CATALOGUE_ITEM,swc_cat_pricing_a,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,swc_cat_pricing_a,catPriceA,,,
CATALOGUE_ITEM,swc_cat_pricing_b,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,swc_cat_pricing_b,catPriceB,,,
CATALOGUE_ITEM,swc_cat_pricing_c,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,swc_cat_pricing_c,catPriceC,,,
CATALOGUE_ITEM,swc_cat_pricing_d,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,swc_cat_pricing_d,catPriceD,,,
CATALOGUE_ITEM,swc_floor_price,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,swc_floor_price,swcFloorPrice,,,
CATALOGUE_ITEM,swc_gl_account_code,,,,"DECIMAL(22,10)",,raw.labware_catalogue_item,cleansed.labware_catalogue_item,swc_gl_account_code,swcGlAccountCode,,,
CATALOGUE_ITEM,pa_client,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,pa_client,paClient,,,
CATALOGUE_ITEM,method_desc,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,method_desc,methodDesc,,,
CATALOGUE_ITEM,base_cost,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,base_cost,baseCost,,,
CATALOGUE_ITEM,active_flag,,,,STRING,,raw.labware_catalogue_item,cleansed.labware_catalogue_item,active_flag,activeFlag,flag-TorF-yes-no,,
CHARGES,charge_entry,,Y,,BIGINT,,raw.labware_charges,cleansed.labware_charges,charge_entry,chargeEntry,trimcoalesce,,
CHARGES,charge_code,,,,STRING,,raw.labware_charges,cleansed.labware_charges,charge_code,chargeCode,,,
CHARGES,charge,,,,"DECIMAL(22,10)",,raw.labware_charges,cleansed.labware_charges,charge,charge,,,
CHARGES,description,,,,STRING,,raw.labware_charges,cleansed.labware_charges,description,description,,,
CHARGES,project,,,,STRING,,raw.labware_charges,cleansed.labware_charges,project,project,,,
CHARGES,charge_type,,,,STRING,,raw.labware_charges,cleansed.labware_charges,charge_type,chargeType,,,
CHARGES,charged_by,,,,STRING,,raw.labware_charges,cleansed.labware_charges,charged_by,chargedBy,,,
CHARGES,charged_on,,,,DATE,,raw.labware_charges,cleansed.labware_charges,charged_on,chargedOn,,,
CHARGES,charged_date,,,,DATE,,raw.labware_charges,cleansed.labware_charges,charged_date,chargedDate,,,
CHARGE_CODE,name,,Y,,STRING,,raw.labware_charge_code,cleansed.labware_charge_code,name,name,trimcoalesce,,
CHARGE_CODE,changed_by,,,,STRING,,raw.labware_charge_code,cleansed.labware_charge_code,changed_by,changedBy,,,
CHARGE_CODE,changed_on,,,,DATE,,raw.labware_charge_code,cleansed.labware_charge_code,changed_on,changedOn,,,
CHARGE_CODE,removed,,,,STRING,,raw.labware_charge_code,cleansed.labware_charge_code,removed,removed,flag-TorF-yes-no,,
CHARGE_CODE,description,,,,STRING,,raw.labware_charge_code,cleansed.labware_charge_code,description,description,,,
CHARGE_CODE,group_name,,,,STRING,,raw.labware_charge_code,cleansed.labware_charge_code,group_name,groupName,,,
CHARGE_CODE,ext_link,,,,STRING,,raw.labware_charge_code,cleansed.labware_charge_code,ext_link,extLink,,,
COLLECTION_RUN,name,,Y,,STRING,,raw.labware_collection_run,cleansed.labware_collection_run,name,name,trimcoalesce,,
