date,deliverySystem,Value
3/07/2016,Orchard Hills,65.64233138
3/07/2016,Cascade + Orchard Hills ,78.26218396
3/07/2016,Illawara,72.8442697
3/07/2016,Illawarra Unfiltered,1.54
3/07/2016,Macarthur,69.36358109
3/07/2016,Nepean,6.701671548
3/07/2016,Richmond Windsor,14.29540265
3/07/2016,Warragamba,2.711290276
3/07/2016,Woronora,24.84851632
3/07/2016,Prospect North,203.2971969
3/07/2016,Prospect South,110.1063173
3/07/2016,Ryde,190.313877
3/07/2016,Kurnell WT0155,0
3/07/2016,Prospect East,77.48385068
3/07/2016,Potts Hill,518.2493591
3/07/2016,Potts Hill + Prospect East + Kurnell,611.8332098
3/07/2016,Total Prospect + Kurnell,1099.450601
3/07/2016,Tariff Meters,1099.450601
3/07/2016,Total Demand,1384.577516
3/07/2016,Total flow,1472.36
3/07/2016,Illawarra Filtered,71.3042697
4/07/2016,Cascades,10.80594952
4/07/2016,Greaves Creek,2.247394892
4/07/2016,Blue Mtns,13.05334441
4/07/2016,Orchard Hills,59.62533841
4/07/2016,Cascade + Orchard Hills ,72.67868282
4/07/2016,Illawara,73.46108182
4/07/2016,Illawarra Unfiltered,1.57
4/07/2016,Macarthur,72.39942532
4/07/2016,Nepean,8.799234251
4/07/2016,Richmond Windsor,13.97516008
4/07/2016,Warragamba,2.797089517
4/07/2016,Woronora,25.78137589
4/07/2016,Prospect North,207.744529
4/07/2016,Prospect South,108.7142723
4/07/2016,Ryde,201.7815185
4/07/2016,Kurnell WT0155,0
4/07/2016,Prospect East,64.46374301
4/07/2016,Potts Hill,522.3491075
4/07/2016,Potts Hill + Prospect East + Kurnell,602.7128505
4/07/2016,Total Prospect + Kurnell,1105.05317
4/07/2016,Tariff Meters,1105.05317
4/07/2016,Total Demand,1390.84522
4/07/2016,Total flow,1457.9
4/07/2016,Illawarra Filtered,71.89108182
5/07/2016,Cascades,10.02387879
5/07/2016,Greaves Creek,1.575131143
5/07/2016,Blue Mtns,11.59900993
5/07/2016,Orchard Hills,50.2677917
5/07/2016,Cascade + Orchard Hills ,61.86680163
5/07/2016,Illawara,78.57335556
5/07/2016,Illawarra Unfiltered,6.27
5/07/2016,Macarthur,69.45275911
5/07/2016,Nepean,8.050052124
5/07/2016,Richmond Windsor,14.97978438
5/07/2016,Warragamba,2.133717542
5/07/2016,Woronora,22.53797378
5/07/2016,Prospect North,194.6965469
5/07/2016,Prospect South,111.7693588
5/07/2016,Ryde,179.0204703
5/07/2016,Kurnell WT0155,0
5/07/2016,Prospect East,95.8205744
5/07/2016,Potts Hill,524.0423591
5/07/2016,Potts Hill + Prospect East + Kurnell,635.7629335
5/07/2016,Total Prospect + Kurnell,1105.34931
5/07/2016,Tariff Meters,1105.34931
5/07/2016,Total Demand,1378.843754
5/07/2016,Total flow,1332.75
5/07/2016,Illawarra Filtered,72.30335556
6/07/2016,Cascades,9.489121781
6/07/2016,Greaves Creek,1.90583466
6/07/2016,Blue Mtns,11.39495644
6/07/2016,Orchard Hills,47.73051223
6/07/2016,Cascade + Orchard Hills ,59.12546867
6/07/2016,Illawara,68.29790303
6/07/2016,Illawarra Unfiltered,3.25
6/07/2016,Macarthur,63.64549599
6/07/2016,Nepean,8.665027413
6/07/2016,Richmond Windsor,13.19814026
6/07/2016,Warragamba,2.446688479
6/07/2016,Woronora,21.26302123
6/07/2016,Prospect North,182.181739
6/07/2016,Prospect South,102.6818162
6/07/2016,Ryde,175.3558437
6/07/2016,Kurnell WT0155,0
6/07/2016,Prospect East,76.71501632
6/07/2016,Potts Hill,498.9058588
6/07/2016,Potts Hill + Prospect East + Kurnell,591.4208751
6/07/2016,Total Prospect + Kurnell,1035.840274
6/07/2016,Tariff Meters,1035.840274
6/07/2016,Total Demand,1288.282019
6/07/2016,Total flow,1246.51
6/07/2016,Illawarra Filtered,65.04790303
7/07/2016,Cascades,9.334667586
7/07/2016,Greaves Creek,1.634659838
7/07/2016,Blue Mtns,10.96932742
7/07/2016,Orchard Hills,56.3231586
7/07/2016,Cascade + Orchard Hills ,67.29248603
7/07/2016,Illawara,71.12783434
7/07/2016,Illawarra Unfiltered,1.58
7/07/2016,Macarthur,65.69123099
7/07/2016,Nepean,8.046672122
7/07/2016,Richmond Windsor,15.30666853
7/07/2016,Warragamba,2.405555098
7/07/2016,Woronora,21.64493957
7/07/2016,Prospect North,189.7807159
7/07/2016,Prospect South,102.1274122
7/07/2016,Ryde,180.8684593
7/07/2016,Kurnell WT0155,0
7/07/2016,Prospect East,181.366878
7/07/2016,Potts Hill,515.962386
7/07/2016,Potts Hill + Prospect East + Kurnell,613.929264
7/07/2016,Total Prospect + Kurnell,1071.505851
7/07/2016,Tariff Meters,1071.505851
7/07/2016,Total Demand,1338.221238
7/07/2016,Total flow,1310.7
7/07/2016,Illawarra Filtered,69.54783434
8/07/2016,Cascades,9.478991934
8/07/2016,Greaves Creek,1.966102216
8/07/2016,Blue Mtns,11.44509415
8/07/2016,Orchard Hills,47.63545062
8/07/2016,Cascade + Orchard Hills ,59.08054477
8/07/2016,Illawara,67.82001111
8/07/2016,Illawarra Unfiltered,3.87
8/07/2016,Macarthur,63.92800708
8/07/2016,Nepean,7.473263958
8/07/2016,Richmond Windsor,13.60768854
8/07/2016,Warragamba,2.295488754
8/07/2016,Woronora,19.82623097
8/07/2016,Prospect North,169.3523643
8/07/2016,Prospect South,97.4570796
8/07/2016,Ryde,170.9772207
8/07/2016,Kurnell WT0155,0
8/07/2016,Prospect East,72.98047581
8/07/2016,Potts Hill,484.8418989
8/07/2016,Potts Hill + Prospect East + Kurnell,574.0223747
8/07/2016,Total Prospect + Kurnell,995.6090394
8/07/2016,Tariff Meters,995.6090394
8/07/2016,Total Demand,1245.840275
8/07/2016,Total flow,1237.67
8/07/2016,Illawarra Filtered,63.95001111
9/07/2016,Cascades,8.955244663
9/07/2016,Greaves Creek,1.241081877
9/07/2016,Blue Mtns,10.19632654
9/07/2016,Orchard Hills,62.45237935
9/07/2016,Cascade + Orchard Hills ,72.64870589
9/07/2016,Illawara,68.12137475
9/07/2016,Illawarra Unfiltered,1.53
9/07/2016,Macarthur,61.87192472
9/07/2016,Nepean,7.20763044
9/07/2016,Richmond Windsor,12.7646909
9/07/2016,Warragamba,1.7898632
9/07/2016,Woronora,19.76846799
9/07/2016,Prospect North,174.8513371
9/07/2016,Prospect South,91.89801348
9/07/2016,Ryde,158.8176927
9/07/2016,Kurnell WT0155,0
9/07/2016,Prospect East,80.66827883
9/07/2016,Potts Hill,492.225992
9/07/2016,Potts Hill + Prospect East + Kurnell,588.7942709
9/07/2016,Total Prospect + Kurnell,998.4613141
9/07/2016,Tariff Meters,998.4613141
9/07/2016,Total Demand,1258.533972
9/07/2016,Total flow,1249
9/07/2016,Illawarra Filtered,66.59137475
10/07/2016,Cascades,10.00809509
10/07/2016,Greaves Creek,1.849553758
10/07/2016,Blue Mtns,11.85764884
10/07/2016,Orchard Hills,51.56691467
10/07/2016,Cascade + Orchard Hills ,63.42456352
10/07/2016,Illawara,72.92433838
10/07/2016,Illawarra Unfiltered,1.51
10/07/2016,Macarthur,65.58444576
10/07/2016,Nepean,6.89064785
10/07/2016,Richmond Windsor,13.18017337
10/07/2016,Warragamba,2.722562004
10/07/2016,Woronora,22.77146453
10/07/2016,Prospect North,206.8297668
10/07/2016,Prospect South,105.5861253
10/07/2016,Ryde,174.7047176
10/07/2016,Kurnell WT0155,0
10/07/2016,Prospect East,95.49529995
10/07/2016,Potts Hill,500.5935199
10/07/2016,Potts Hill + Prospect East + Kurnell,612.0888198
10/07/2016,Total Prospect + Kurnell,1083.20943
10/07/2016,Tariff Meters,1083.20943
10/07/2016,Total Demand,1346.707625
10/07/2016,Total flow,1462.29
10/07/2016,Illawarra Filtered,71.41433838
11/07/2016,Cascades,10.87539889
11/07/2016,Greaves Creek,2.120420177
11/07/2016,Blue Mtns,12.99581906
11/07/2016,Orchard Hills,53.39599115
11/07/2016,Cascade + Orchard Hills ,66.39181021
11/07/2016,Illawara,69.15889394
11/07/2016,Illawarra Unfiltered,1.52
11/07/2016,Macarthur,66.88816291
11/07/2016,Nepean,7.812274378
11/07/2016,Richmond Windsor,14.07493622
11/07/2016,Warragamba,2.255535404
11/07/2016,Woronora,23.41796618
11/07/2016,Prospect North,182.3307671
11/07/2016,Prospect South,107.8567643
11/07/2016,Ryde,179.9673314
11/07/2016,Kurnell WT0155,0
11/07/2016,Prospect East,83.58708383
11/07/2016,Potts Hill,502.0943801
11/07/2016,Potts Hill + Prospect East + Kurnell,601.681464
11/07/2016,Total Prospect + Kurnell,1055.836327
11/07/2016,Tariff Meters,1055.836327
11/07/2016,Total Demand,1321.835906
11/07/2016,Total flow,1318.12
11/07/2016,Illawarra Filtered,67.63889394
12/07/2016,Cascades,9.092216387
12/07/2016,Greaves Creek,1.580539386
12/07/2016,Blue Mtns,10.67275577
12/07/2016,Orchard Hills,42.62912887
12/07/2016,Cascade + Orchard Hills ,53.30188464
12/07/2016,Illawara,69.82060505
12/07/2016,Illawarra Unfiltered,1.52
12/07/2016,Macarthur,63.47207356
12/07/2016,Nepean,8.289553413
12/07/2016,Richmond Windsor,13.68142298
12/07/2016,Warragamba,2.666785512
12/07/2016,Woronora,21.60887202
12/07/2016,Prospect North,177.1921489
12/07/2016,Prospect South,100.2283485
12/07/2016,Ryde,171.6246184
12/07/2016,Kurnell WT0155,0
12/07/2016,Prospect East,75.14237562
12/07/2016,Potts Hill,497.0429851
12/07/2016,Potts Hill + Prospect East + Kurnell,588.2853608
12/07/2016,Total Prospect + Kurnell,1021.230477
12/07/2016,Tariff Meters,1021.230477
12/07/2016,Total Demand,1270.171674
12/07/2016,Total flow,1262.21
12/07/2016,Illawarra Filtered,68.30060505
13/07/2016,Cascades,9.956068268
13/07/2016,Greaves Creek,1.803933545
13/07/2016,Blue Mtns,11.76000181
13/07/2016,Orchard Hills,55.93141336
13/07/2016,Cascade + Orchard Hills ,67.69141517
13/07/2016,Illawara,77.48137273
13/07/2016,Illawarra Unfiltered,5.99
13/07/2016,Macarthur,70.64646161
13/07/2016,Nepean,9.130974393
13/07/2016,Richmond Windsor,14.52253279
13/07/2016,Warragamba,2.537027307
13/07/2016,Woronora,23.23284166
13/07/2016,Prospect North,185.0952539
13/07/2016,Prospect South,107.6598009
13/07/2016,Ryde,185.1147405
13/07/2016,Kurnell WT0155,0
13/07/2016,Prospect East,71.74991738
13/07/2016,Potts Hill,516.9612795
13/07/2016,Potts Hill + Prospect East + Kurnell,604.3111969
13/07/2016,Total Prospect + Kurnell,1066.580992
13/07/2016,Tariff Meters,1066.580992
13/07/2016,Total Demand,1347.423618
13/07/2016,Total flow,1243.32
13/07/2016,Illawarra Filtered,71.49137273
14/07/2016,Cascades,9.78356499
14/07/2016,Greaves Creek,1.704828679
14/07/2016,Blue Mtns,11.48839367
14/07/2016,Orchard Hills,51.17094946
14/07/2016,Cascade + Orchard Hills ,62.65934313
14/07/2016,Illawara,73.78342626
14/07/2016,Illawarra Unfiltered,1.6
14/07/2016,Macarthur,68.45582692
14/07/2016,Nepean,8.839938761
14/07/2016,Richmond Windsor,14.34824818
14/07/2016,Warragamba,2.315329689
14/07/2016,Woronora,22.25369395
14/07/2016,Prospect North,184.3563725
14/07/2016,Prospect South,106.4371294
14/07/2016,Ryde,173.3075895
14/07/2016,Kurnell WT0155,0
14/07/2016,Prospect East,92.35225317
14/07/2016,Potts Hill,513.4625642
14/07/2016,Potts Hill + Prospect East + Kurnell,621.9148173
14/07/2016,Total Prospect + Kurnell,1069.915909
14/07/2016,Tariff Meters,1069.915909
14/07/2016,Total Demand,1338.671716
14/07/2016,Total flow,1308.48
14/07/2016,Illawarra Filtered,72.18342626
15/07/2016,Cascades,10.11713691
15/07/2016,Greaves Creek,1.706643311
15/07/2016,Blue Mtns,11.82378022
15/07/2016,Orchard Hills,55.50094492
15/07/2016,Cascade + Orchard Hills ,67.32472514
15/07/2016,Illawara,79.43765556
15/07/2016,Illawarra Unfiltered,4.16
15/07/2016,Macarthur,68.51136109
15/07/2016,Nepean,8.94742434
15/07/2016,Richmond Windsor,15.12250139
15/07/2016,Warragamba,2.29997626
15/07/2016,Woronora,22.70376527
15/07/2016,Prospect North,188.9031
15/07/2016,Prospect South,105.0777812
15/07/2016,Ryde,185.2427198
15/07/2016,Kurnell WT0155,0
15/07/2016,Prospect East,74.35709737
15/07/2016,Potts Hill,512.3567088
15/07/2016,Potts Hill + Prospect East + Kurnell,602.6138062
15/07/2016,Total Prospect + Kurnell,1065.937407
15/07/2016,Tariff Meters,1065.937407
15/07/2016,Total Demand,1346.184816
15/07/2016,Total flow,1348.27
15/07/2016,Illawarra Filtered,75.27765556
16/07/2016,Cascades,9.563134926
16/07/2016,Greaves Creek,1.682647997
16/07/2016,Blue Mtns,11.24578292
16/07/2016,Orchard Hills,57.63957765
16/07/2016,Cascade + Orchard Hills ,68.88536057
16/07/2016,Illawara,80.14875758
16/07/2016,Illawarra Unfiltered,6.49
16/07/2016,Macarthur,68.44367873
16/07/2016,Nepean,7.507766902
16/07/2016,Richmond Windsor,14.49736883
16/07/2016,Warragamba,2.414048651
16/07/2016,Woronora,22.09472907
16/07/2016,Prospect North,189.506458
16/07/2016,Prospect South,107.9837611
16/07/2016,Ryde,172.0527976
16/07/2016,Kurnell WT0155,0
16/07/2016,Prospect East,78.73192701
16/07/2016,Potts Hill,530.6638777
16/07/2016,Potts Hill + Prospect East + Kurnell,604.0818047
16/07/2016,Total Prospect + Kurnell,1078.938821
16/07/2016,Tariff Meters,1078.938821
16/07/2016,Total Demand,1337.616532
16/07/2016,Total flow,1344.87
16/07/2016,Illawarra Filtered,73.65875758
17/07/2016,Cascades,11.45593361
17/07/2016,Greaves Creek,1.983328236
17/07/2016,Blue Mtns,13.43926185
17/07/2016,Orchard Hills,56.78016741
17/07/2016,Cascade + Orchard Hills ,70.21942926
17/07/2016,Illawara,74.57502424
17/07/2016,Illawarra Unfiltered,1.61
17/07/2016,Macarthur,70.69084686
17/07/2016,Nepean,7.9510844
17/07/2016,Richmond Windsor,14.16852278
17/07/2016,Warragamba,2.551765577
17/07/2016,Woronora,24.58777385
17/07/2016,Prospect North,210.4743159
17/07/2016,Prospect South,106.8817556
17/07/2016,Ryde,188.6517043
17/07/2016,Kurnell WT0155,0
17/07/2016,Prospect East,66.24020156
17/07/2016,Potts Hill,535.0224966
17/07/2016,Potts Hill + Prospect East + Kurnell,592.5176981
17/07/2016,Total Prospect + Kurnell,1107.270474
17/07/2016,Tariff Meters,1107.270474
17/07/2016,Total Demand,1363.269921
17/07/2016,Total flow,1462.36
17/07/2016,Illawarra Filtered,72.96502424
18/07/2016,Cascades,9.644587029
18/07/2016,Greaves Creek,1.243608382
18/07/2016,Blue Mtns,10.88819541
18/07/2016,Orchard Hills,55.85923824
18/07/2016,Cascade + Orchard Hills ,66.74743365
18/07/2016,Illawara,82.34900909
18/07/2016,Illawarra Unfiltered,9.4
18/07/2016,Macarthur,67.28917707
18/07/2016,Nepean,7.72971167
18/07/2016,Richmond Windsor,13.06681903
