Extractor,Field,Field Description,UniqueKey,ForeignKey,DataType,ReferenceTableIndicator,RawTable,CleansedTable,RawColumnName,CleansedColumnName,TransformTag,CustomTransform,Lookup,Ingest?,Lookup Code
,,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,,injuredPersonIsA,,"concat(BMS_0002185_8660,'||','0002185_8104')",lookup-swirl,TRUE,
BMS_9999999_161,BMS_0002185_8660,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8660,injuredPersonIsACode,,,,TRUE,
BMS_9999999_161,BMS_0002185_8698,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8698,injuredPersonReferenceId,,,,TRUE,
BMS_9999999_161,BMS_0002185_8709,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8709,injuredPersonState,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,,injuryIllnessType,,"concat(BMS_9999999_3316,'||','9999999_692')",lookup-swirl,TRUE,
BMS_9999999_161,BMS_9999999_3316,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_9999999_3316,injuryIllnessTypeCode,,,,TRUE,
BMS_9999999_161,BMS_9999999_3335,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_9999999_3335,injuryNumber,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,,injuryStatus,,"concat(BMS_0002185_8659,'||','0002185_8103')",lookup-swirl,TRUE,
BMS_9999999_161,BMS_0002185_8659,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8659,injuryStatusCode,,,,TRUE,
BMS_9999999_161,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_LOCKED,locked,,,,TRUE,
BMS_9999999_161,BMS_9999999_8125,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_9999999_8125,maximoWorkOrder_FK,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,,mechanism,,"concat(BMS_9999999_1887,'||','0000001_109')",lookup-swirl,TRUE,
BMS_9999999_161,BMS_9999999_1887,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_9999999_1887,mechanismCode,,,,TRUE,
BMS_9999999_161,BMS_9999999_3318,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_9999999_3318,nameOfFacilityWhereTreatmentGiven,,,,TRUE,
BMS_9999999_161,BMS_9999999_3317,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_9999999_3317,nameOfPhysicianOrOtherHealthCareProfessional,,,,TRUE,
BMS_9999999_161,BMS_0002185_8854,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8854,nearMissAdditionalInformation,,,,TRUE,
BMS_9999999_161,BMS_9999999_3680,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_9999999_3680,nonCompanyInjuredOrIllPerson,,,,TRUE,
BMS_9999999_161,BMS_0002185_8703,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8703,occupation,,,,TRUE,
BMS_9999999_161,PARENTPROCESSUNIQUEID,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,PARENTPROCESSUNIQUEID,parentProcessUniqueId,,,,TRUE,
BMS_9999999_161,BMS_0002185_8708,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8708,postcode,,,,TRUE,
BMS_9999999_161,BMS_9999999_3332,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_9999999_3332,privacyConcern,,,,TRUE,
BMS_9999999_161,BMS_0002185_8746,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8746,safetyIncidentNumber,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,,severityOfTheInjury,,"concat(BMS_0002185_8725,'||','0002185_8108')",lookup-swirl,TRUE,
BMS_9999999_161,BMS_0002185_8725,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8725,severityOfTheInjuryCode,,,,TRUE,
BMS_9999999_161,BMS_0002185_8704,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8704,staffNumber,,,,TRUE,
BMS_9999999_161,BMS_9999999_3321,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_9999999_3321,stateOfFacilityWhereTreatmentGiven,,,,TRUE,
BMS_9999999_161,STATUS,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,STATUS,status,,,,TRUE,
BMS_9999999_161,BMS_9999999_3319,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_9999999_3319,streetAddressOfFacilityWhereTreatmentGiven,,,,TRUE,
BMS_9999999_161,BMS_0002185_8706,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8706,streetName,,,,TRUE,
BMS_9999999_161,BMS_0002185_8705,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8705,streetNumber,,,,TRUE,
BMS_9999999_161,BMS_0002185_8717,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8717,subContractorCompanyName,,,,TRUE,
BMS_9999999_161,BMS_0002185_8718,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8718,subContractorContractNumber,,,,TRUE,
BMS_9999999_161,BMS_0002185_8707,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8707,suburb,,,,TRUE,
BMS_9999999_161,BMS_9999999_2849,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_9999999_2849,summary,,,,TRUE,
BMS_9999999_161,BMS_0002185_8700,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8700,surname,,,,TRUE,
BMS_9999999_161,BMS_0002185_8713,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8713,sydneyWaterBusiness,,,,TRUE,
BMS_9999999_161,BMS_0002185_8714,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8714,sydneyWaterDepartmentId,,,,TRUE,
BMS_9999999_161,BMS_0002185_8712,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8712,sydneyWaterDivision,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,,timeAwayFromWork2,,"concat(BMS_0002185_8745,'||','0002185_8113')",lookup-swirl,TRUE,
BMS_9999999_161,BMS_0002185_8745,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8745,timeAwayFromWork2Code,,,,TRUE,
BMS_9999999_161,BMS_9999999_3325,,,,DATETIME,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_9999999_3325,timeInjuredIllPersonBeganWork,,,,TRUE,
BMS_9999999_161,BMS_9999999_3323,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_9999999_3323,treatedInEmergencyRoom,,,,TRUE,
BMS_9999999_161,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_161,BMS_0002185_8865,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8865,updateIncidentCategoryParent,,,,TRUE,
BMS_9999999_161,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_VERSIONNO,versionNumber,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,,wasTheInjuryWorkRelated,,"concat(BMS_0002185_8743,'||','9999999_376')",lookup-swirl,TRUE,
BMS_9999999_161,BMS_0002185_8743,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8743,wasTheInjuryWorkRelatedCode,,,,TRUE,
BMS_9999999_161,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_WFTEMPID,wFTempId,,,,TRUE,
BMS_9999999_161,BMS_9999999_3941,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_9999999_3941,whatObjectOrSubstanceDirectlyCausedHarm,,,,TRUE,
BMS_9999999_161,BMS_9999999_3938,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_9999999_3938,whatWasEmployeeDoingBeforeIncidentOccurred,,,,TRUE,
BMS_9999999_161,BMS_9999999_3940,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_9999999_3940,whatWasTheInjuryOrIllness,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,,whereDidTheInjuryOccur,,"concat(BMS_0002185_8721,'||','0002185_8106')",lookup-swirl,TRUE,
BMS_9999999_161,BMS_0002185_8721,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8721,whereDidTheInjuryOccurCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,,workerCompensationClaim2,,"concat(BMS_0002185_8744,'||','9999999_376')",lookup-swirl,TRUE,
BMS_9999999_161,BMS_0002185_8744,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8744,workerCompensationClaim2Code,,,,TRUE,
BMS_9999999_161,BMS_0002185_8720,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8720,workRelatedInjury,,,,TRUE,
BMS_9999999_161,BMS_9999999_3322,,,,DECIMAL,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_9999999_3322,zipCodeOfFacilityWhereTreatmentGiven,,,,TRUE,
BMS_9999999_161,BMS_0002185_8723,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8723,zzDoNotUseDidPersonCeaseWorkImmediately,,,,TRUE,
BMS_9999999_161,BMS_0002185_8724,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8724,zzDoNotUsetimeAwayFromWork,,,,TRUE,
BMS_9999999_161,BMS_0002185_8810,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8810,zzDonotUseTotalHoursWorkedThisShift,,,,TRUE,
BMS_9999999_161,BMS_0002185_8719,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8719,zzDoNotUseWorkerCompensationClaim,,,,TRUE,
BMS_9999999_161,BMS_0002185_8809,,,,DATETIME,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8809,zzNotUsedActualTimeShiftCompleted,,,,TRUE,
BMS_9999999_161,BMS_0002185_8812,,,,DATETIME,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8812,zzNotUsedDateNextShiftStarted,,,,TRUE,
BMS_9999999_161,BMS_0002185_8815,,,,DATETIME,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8815,zzNotUsedDateOfLastRestPeriod,,,,TRUE,
BMS_9999999_161,BMS_0002185_8808,,,,DATETIME,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8808,zzNotUsedDateShiftCompleted,,,,TRUE,
BMS_9999999_161,BMS_0002185_8806,,,,DATETIME,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8806,zzNotUsedDateShiftStarted,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,,zzNotUsedDidTheInjuryInvolveFatigue,,"concat(BMS_0002185_8816,'||','9999999_376')",lookup-swirl,TRUE,
BMS_9999999_161,BMS_0002185_8816,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8816,zzNotUsedDidTheInjuryInvolveFatigueCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,,zzNotUsedEmploymentStatus2,,"concat(BMS_0002185_8747,'||','9999999_151')",lookup-swirl,TRUE,
BMS_9999999_161,BMS_0002185_8747,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8747,zzNotUsedEmploymentStatus2Code,,,,TRUE,
BMS_9999999_161,BMS_0002185_8748,,,,STRING,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8748,zzNotUsedEmploymentStatus3,,,,TRUE,
BMS_9999999_161,BMS_0002185_8811,,,,FLOAT,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8811,zzNotUsedFatigueHours,,,,TRUE,
BMS_9999999_161,BMS_0002185_8814,,,,FLOAT,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8814,zzNotUsedHoursBetweenPreviousShiftAndNewShift,,,,TRUE,
BMS_9999999_161,BMS_0002185_8813,,,,DATETIME,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8813,zzNotUsedTimeNextShiftStarted,,,,TRUE,
BMS_9999999_161,BMS_0002185_8807,,,,DATETIME,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8807,zzNotUsedTimeShiftStarted,,,,TRUE,
BMS_9999999_161,BMS_0002185_8817,,,,FLOAT,,raw.swirl_bms_9999999_161,cleansed.swirl_injury,BMS_0002185_8817,zzNotUsedTotalHoursWorkedThisShift,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,,agencyOfInjuryDisease,,"concat(BMS_0002185_8738,'||','0002185_8111')",lookup-swirl,TRUE,
BMS_0002185_849,BMS_0002185_8738,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_0002185_8738,agencyOfInjuryDiseaseCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,,bodilyLocationOfInjuryDisease,,"concat(BMS_0002185_8735,'||','0002185_8112')",lookup-swirl,TRUE,
BMS_0002185_849,BMS_0002185_8735,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_0002185_8735,bodilyLocationOfInjuryDiseaseCode,,,,TRUE,
BMS_0002185_849,BMS_0002185_8736,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_0002185_8736,bodilyLocations,,,,TRUE,
BMS_0002185_849,CONTAINEDFLAG,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,CONTAINEDFLAG,containedFlag,,,,TRUE,
BMS_0002185_849,BMS_0002185_8730,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_0002185_8730,firstName,,,,TRUE,
BMS_0002185_849,BMS_ID,,Y,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_ID,id,,,,TRUE,
BMS_0002185_849,BMS_0002185_8729,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_0002185_8729,incidentNumber,,,,TRUE,
BMS_0002185_849,BMS_0002185_8728,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_0002185_8728,injuredDetailsReferenceId,,,,TRUE,
BMS_0002185_849,BMS_FK_0002185_8161_ID,,,Y,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_FK_0002185_8161_ID,injuredPerson_FK,,,,TRUE,
BMS_0002185_849,BMS_LOCKED,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_LOCKED,locked,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,,mechanismOfInjuryDisease,,"concat(BMS_0002185_8737,'||','0002185_8110')",lookup-swirl,TRUE,
BMS_0002185_849,BMS_0002185_8737,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_0002185_8737,mechanismOfInjuryDiseaseCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,,natureOfInjuryDisease,,"concat(BMS_0002185_8734,'||','0002185_8109')",lookup-swirl,TRUE,
BMS_0002185_849,BMS_0002185_8734,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_0002185_8734,natureOfInjuryDiseaseCode,,,,TRUE,
BMS_0002185_849,PARENTPROCESSUNIQUEID,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,PARENTPROCESSUNIQUEID,parentProcessUniqueId,,,,TRUE,
BMS_0002185_849,BMS_0002185_8760,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_0002185_8760,safetyIncidentNumber,,,,TRUE,
BMS_0002185_849,BMS_0002185_8733,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_0002185_8733,severityOfTheInjury,,,,TRUE,
BMS_0002185_849,STATUS,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,STATUS,status,,,,TRUE,
BMS_0002185_849,BMS_0002185_8731,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_0002185_8731,surname,,,,TRUE,
BMS_0002185_849,BMS_0002185_8653,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_0002185_8653,testField,,,,TRUE,
BMS_0002185_849,UNIQUEID,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,UNIQUEID,uniqueId,,,,TRUE,
BMS_0002185_849,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_0002185_849,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_WFTEMPID,wFTempId,,,,TRUE,
BMS_0002185_849,BMS_0002185_8732,,,,STRING,,raw.swirl_bms_0002185_849,cleansed.swirl_injury_details,BMS_0002185_8732,whereDidTheInjuryOccur,,,,TRUE,
BMS_9999999_238,BMS_9999999_4054,,,,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,BMS_9999999_4054,closeThisRecord,,,,TRUE,
BMS_9999999_238,CONTAINEDFLAG,,,,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,CONTAINEDFLAG,containedFlag,,,,TRUE,
BMS_9999999_238,BMS_9999999_4055,,,,DATETIME,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,BMS_9999999_4055,dateClosed,,,,TRUE,
BMS_9999999_238,BMS_FK_9999999_976_ID,,,Y,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,BMS_FK_9999999_976_ID,department_FK,,,,TRUE,
BMS_9999999_238,BMS_FK_9999999_975_ID,,,Y,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,BMS_FK_9999999_975_ID,employee_FK,,,,TRUE,
BMS_9999999_238,BMS_9999999_4053,,,,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,BMS_9999999_4053,hasTheEmployeeBeenInformed,,,,TRUE,
BMS_9999999_238,BMS_ID,,Y,,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,BMS_ID,id,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,,injuryManagementType,,"concat(BMS_9999999_4049,'||','9999999_452')",lookup-swirl,TRUE,
BMS_9999999_238,BMS_9999999_4049,,,,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,BMS_9999999_4049,injuryManagementTypeCode,,,,TRUE,
BMS_9999999_238,BMS_9999999_4052,,,,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,BMS_9999999_4052,locationOfDoctorsClearanceCertificateFile,,,,TRUE,
BMS_9999999_238,BMS_9999999_4051,,,,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,BMS_9999999_4051,locationOfDoctorsClearanceCertificateHardCopy,,,,TRUE,
BMS_9999999_238,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,BMS_LOCKED,locked,,,,TRUE,
BMS_9999999_238,PARENTPROCESSUNIQUEID,,,,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,PARENTPROCESSUNIQUEID,parentProcessUniqueId,,,,TRUE,
BMS_9999999_238,BMS_9999999_4050,,,,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,BMS_9999999_4050,readyForSignoff,,,,TRUE,
BMS_9999999_238,BMS_9999999_4048,,,,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,BMS_9999999_4048,returnToWorkNumber,,,,TRUE,
BMS_9999999_238,BMS_FK_9999999_979_ID,,,Y,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,BMS_FK_9999999_979_ID,signedOffBy_FK,,,,TRUE,
BMS_9999999_238,STATUS,,,,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,STATUS,status,,,,TRUE,
BMS_9999999_238,BMS_9999999_4047,,,,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,BMS_9999999_4047,summary,,,,TRUE,
BMS_9999999_238,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_238,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_238,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,BMS_WFTEMPID,wFTempId,,,,TRUE,
BMS_9999999_238,BMS_FK_9999999_977_ID,,,Y,STRING,,raw.swirl_bms_9999999_238,cleansed.swirl_injury_management,BMS_FK_9999999_977_ID,workersCompensation_FK,,,,TRUE,
BMS_9999999_158,BMS_FK_9999999_672_ID,,,Y,STRING,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,BMS_FK_9999999_672_ID,caseNotes_FK,,,,TRUE,
BMS_9999999_158,CONTAINEDFLAG,,,,STRING,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,CONTAINEDFLAG,containedFlag,,,,TRUE,
BMS_9999999_158,BMS_ID,,Y,,STRING,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,BMS_ID,id,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,,injuryManagementType,,"concat(BMS_9999999_2284,'||','9999999_452')",lookup-swirl,TRUE,
BMS_9999999_158,BMS_9999999_2284,,,,STRING,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,BMS_9999999_2284,injuryManagementTypeCode,,,,TRUE,
BMS_9999999_158,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,BMS_LOCKED,locked,,,,TRUE,
BMS_9999999_158,BMS_FK_9999999_973_ID,,,Y,STRING,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,BMS_FK_9999999_973_ID,parentInjuryManagement_FK,,,,TRUE,
BMS_9999999_158,PARENTPROCESSUNIQUEID,,,,STRING,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,PARENTPROCESSUNIQUEID,parentProcessUniqueId,,,,TRUE,
BMS_9999999_158,BMS_FK_9999999_666_ID,,,Y,STRING,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,BMS_FK_9999999_666_ID,personMakingNote_FK,,,,TRUE,
BMS_9999999_158,BMS_FK_9999999_684_ID,,,Y,STRING,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,BMS_FK_9999999_684_ID,returnToWorkCoordinator_FK,,,,TRUE,
BMS_9999999_158,BMS_FK_9999999_972_ID,,,Y,STRING,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,BMS_FK_9999999_972_ID,returnToWorkPlan_FK,,,,TRUE,
BMS_9999999_158,BMS_FK_9999999_662_ID,,,Y,STRING,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,BMS_FK_9999999_662_ID,returnToWorkPlanReview_FK,,,,TRUE,
BMS_9999999_158,BMS_FK_9999999_682_ID,,,Y,STRING,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,BMS_FK_9999999_682_ID,reviewChairedBy_FK,,,,TRUE,
BMS_9999999_158,STATUS,,,,STRING,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,STATUS,status,,,,TRUE,
BMS_9999999_158,BMS_FK_9999999_680_ID,,,Y,STRING,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,BMS_FK_9999999_680_ID,taskDetails_FK,,,,TRUE,
BMS_9999999_158,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_158,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_158,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_158,cleansed.swirl_injury_management_type,BMS_WFTEMPID,wFTempId,,,,TRUE,
BMS_9999999_154,CONTAINEDFLAG,,,,STRING,,raw.swirl_bms_9999999_154,cleansed.swirl_injury_number_of_days_lost,CONTAINEDFLAG,containedFlag,,,,TRUE,
BMS_9999999_154,BMS_9999999_3306,,,,DATETIME,,raw.swirl_bms_9999999_154,cleansed.swirl_injury_number_of_days_lost,BMS_9999999_3306,dateReturnedToWorkDateJobRestrictionEnds,,,,TRUE,
BMS_9999999_154,BMS_0002185_8739,,,,STRING,,raw.swirl_bms_9999999_154,cleansed.swirl_injury_number_of_days_lost,BMS_0002185_8739,duration,,,,TRUE,
BMS_9999999_154,BMS_9999999_3305,,,,DATETIME,,raw.swirl_bms_9999999_154,cleansed.swirl_injury_number_of_days_lost,BMS_9999999_3305,firstDayAbsentDateJobRestrictionStarts,,,,TRUE,
BMS_9999999_154,BMS_ID,,Y,,STRING,,raw.swirl_bms_9999999_154,cleansed.swirl_injury_number_of_days_lost,BMS_ID,id,,,,TRUE,
BMS_9999999_154,BMS_9999999_3307,,,,DATETIME,,raw.swirl_bms_9999999_154,cleansed.swirl_injury_number_of_days_lost,BMS_9999999_3307,ifDaysLostLastScheduledDayOfWork,,,,TRUE,
BMS_9999999_154,BMS_FK_9999999_232_ID,,,Y,STRING,,raw.swirl_bms_9999999_154,cleansed.swirl_injury_number_of_days_lost,BMS_FK_9999999_232_ID,injury_FK,,,,TRUE,
BMS_9999999_154,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_154,cleansed.swirl_injury_number_of_days_lost,BMS_LOCKED,locked,,,,TRUE,
BMS_9999999_154,BMS_9999999_1715,,,,DECIMAL,,raw.swirl_bms_9999999_154,cleansed.swirl_injury_number_of_days_lost,BMS_9999999_1715,numberOfDaysLost,,,,TRUE,
